review_id,productID,userID,opinion_lexicon_withoutSW_DT_IN,nltk_withoutSW_DT_IN,afinn_withoutSW_DT_IN,afinn_handling_negation,final_score
5167,B001E6JCBC,A1GHUN5HXMHZ89,-1,1,1,-1,-1
5168,B001E6JCBC,A203L99VOCU82M,1,-1,1,-1,-1
5169,B001E6JCBC,A2JHHYYOOO4DS6,-1,-1,-1,-1,-1
5170,B001E6JCBC,A2DB6HZWNI0AZT,1,1,1,1,1
5171,B001E6JCBC,A1AISPOIIHTHXX,1,1,1,1,1
5172,B001E6JCBC,A1JVFEKN6O098L,1,1,1,0,1
5173,B001E6JCBC,A2EJRK3FTGLR10,1,1,1,1,1
5174,B001E6JCBC,A1OVC3PEEP2CEY,1,1,1,-1,1
5175,B001E6JCBC,A1FELVXDM22O3K,0,-1,-1,-1,-1
5176,B001E6JCBC,A3SSWZCKFB38VI,1,1,1,1,1
5177,B001E6JCBC,AD2FJHFQ8EIG5,1,-1,1,1,1
5178,B0051ZIXMQ,A24H35U47VPA9P,0,-1,-1,1,-1
5179,B0051ZIXMQ,A2KQ7EDGZ62NBO,-1,1,0,1,1
5180,B0051ZIXMQ,A3J029KBNG5MNP,1,-1,1,1,1
5181,B0051ZIXMQ,A1V4HHXX9SDCA6,1,1,1,1,1
5182,B0051ZIXMQ,AJ9AE2BVND0GS,0,-1,-1,-1,-1
5183,B0051ZIXMQ,A2ZB8B7VQONZA6,1,1,1,1,1
5184,B0051ZIXMQ,AV6QDP8Q0ONK4,-1,-1,-1,1,-1
5185,B0051ZIXMQ,A1MECEHZHFE5PT,1,1,1,-1,1
5186,B0051ZIXMQ,A3MHGA6BJJ7P27,-1,-1,-1,-1,-1
5187,B0051ZIXMQ,A2ZAL8QPY3ABQH,0,-1,-1,1,-1
5188,B0051ZIXMQ,A35XUI9HGMAJEX,-1,1,1,1,1
5189,B0051ZIXMQ,AXYEW4EJR2BIA,1,-1,-1,-1,-1
5190,B0051ZIXMQ,A1IW1ANBV0DPVI,-1,-1,-1,-1,-1
5191,B0051ZIXMQ,A31YSTICHFYN7O,0,-1,-1,-1,-1
5192,B0051ZIXMQ,A12E0Y0J6584RT,-1,-1,-1,-1,-1
5193,B0051ZIXMQ,A19YOYY7FLQMA6,-1,-1,-1,-1,-1
5194,B0051ZIXMQ,A234X1MVIMPMMC,-1,-1,-1,0,-1
5195,B0051ZIXMQ,A3F2VVIQIY6U64,-1,1,1,-1,-1
5196,B0051ZIXMQ,A2KWQ64TRHB3YH,-1,-1,-1,-1,-1
5197,B0051ZIXMQ,A1LJR5IS0B6ADX,-1,-1,-1,1,-1
5198,B0051ZIXMQ,A3ICDLUQ3V2QY2,-1,-1,1,1,-1
5199,B0051ZIXMQ,A1R2IXGESXQRWW,-1,1,1,-1,-1
5200,B0051ZIXMQ,A5JLAU2ARJ0BO,-1,1,-1,-1,-1
5201,B0051ZIXMQ,A387BD735MI50R,-1,-1,-1,-1,-1
5202,B0051ZIXMQ,A29073PL82KHJL,1,1,1,1,1
5203,B0051ZIXMQ,A2KY76HK8DYRL3,-1,-1,-1,-1,-1
5204,B0051ZIXMQ,A28I98PKHZZKVB,1,1,1,1,1
5205,B0051ZIXMQ,A1GGOC9PVDXW7Z,-1,-1,-1,-1,-1
5206,B0051ZIXMQ,ATMQ311QH86HN,1,1,1,1,1
5207,B0051ZIXMQ,A246YIFE5M6M2C,-1,-1,1,1,-1
5208,B0051ZIXMQ,A1H1BPKUMGVIA8,-1,1,0,1,1
5209,B0051ZIXMQ,A1KIQ4P4ZW3ALF,-1,-1,-1,-1,-1
5210,B0051ZIXMQ,A1GWPAZBGMUAFJ,-1,-1,-1,-1,-1
5211,B0051ZIXMQ,A3D2VIUT2HWP0Z,1,-1,-1,1,-1
5212,B0051ZIXMQ,A2RKI7RPP5CJMG,-1,-1,-1,-1,-1
5213,B0051ZIXMQ,A3VWGPUMJMVD1I,-1,-1,-1,-1,-1
5214,B0051ZIXMQ,AQH1SWR5HA413,-1,-1,-1,-1,-1
5215,B0051ZIXMQ,AJ2FDNZ3COBFN,-1,1,-1,-1,-1
5216,B0051ZIXMQ,A3AAK33K3BUUTM,1,-1,1,-1,-1
5217,B0051ZIXMQ,A3IMSP75WT6FUZ,-1,-1,-1,-1,-1
5218,B0051ZIXMQ,A1LHAXBM5GBJS2,-1,-1,-1,-1,-1
5219,B0051ZIXMQ,A1Y9P0ZD9VDFVF,1,1,1,1,1
5220,B0051ZIXMQ,A2IT7S59GSASN7,-1,-1,-1,1,-1
5221,B0051ZIXMQ,A1XUOW41PP5T7X,1,-1,1,1,1
5222,B0051ZIXMQ,AFSDOEM2R35GR,-1,-1,-1,1,-1
5223,B0051ZIXMQ,AQ2UN38CMK119,-1,-1,-1,-1,-1
5224,B0051ZIXMQ,A2WA8TDCTGUADI,-1,-1,-1,-1,-1
5225,B0051ZIXMQ,A3UX5OABV4CGEU,1,1,1,1,1
5226,B0051ZIXMQ,A1DURK17MGKBEB,1,1,1,1,1
5227,B0051ZIXMQ,A2PMQH87R1H3QU,1,-1,1,1,1
5228,B0051ZIXMQ,AC62SNVRI158P,-1,-1,-1,-1,-1
5229,B0051ZIXMQ,A11FLFKOSMOC0T,0,1,1,1,1
5230,B0051ZIXMQ,A18IQME5DCSH2L,-1,-1,-1,-1,-1
5231,B0051ZIXMQ,A2GAJSY811ICMX,-1,-1,-1,-1,-1
5232,B0051ZIXMQ,A3GK1O5S6188AJ,-1,-1,0,1,-1
5233,B0051ZIXMQ,A244CRJ2QSVLZ4,-1,-1,-1,-1,-1
5234,B0051ZIXMQ,AIMR915K4YCN,-1,-1,-1,-1,-1
5235,B0051ZIXMQ,A3QSM5XHPL1T6Y,-1,-1,-1,1,-1
5236,B0051ZIXMQ,A160I0OJQ46MBY,-1,-1,-1,-1,-1
5237,B0051ZIXMQ,A2Z81QTXUJ0WIW,-1,-1,-1,-1,-1
5238,B0051ZIXMQ,AZ112BVVTCYX1,-1,-1,-1,-1,-1
5239,B0051ZIXMQ,A33775AIB1A664,-1,-1,-1,-1,-1
5240,B0051ZIXMQ,A3LZGLA88K0LA0,-1,-1,-1,-1,-1
5241,B0051ZIXMQ,A3EX36SNRYD5VL,1,-1,1,1,1
5242,B0051ZIXMQ,A4OSXRZR2BMX8,1,-1,1,1,1
5243,B0051ZIXMQ,ARNEUO7BF3J55,-1,-1,-1,-1,-1
5244,B0051ZIXMQ,A2R1HUYHXV7H18,0,-1,1,1,1
5245,B0051ZIXMQ,A1A2AZP3H15UZ2,-1,-1,-1,1,-1
5246,B0051ZIXMQ,A36ZUDN9W679BU,0,-1,-1,-1,-1
5247,B0051ZIXMQ,A3P8ZDHC7XSKSE,-1,-1,-1,1,-1
5248,B0051ZIXMQ,A1OO7OYL4XMA5F,-1,-1,-1,1,-1
5249,B0051ZIXMQ,A1KGNGL5KT3CJU,-1,-1,-1,1,-1
5250,B0051ZIXMQ,A2ZY49IDE6TY5I,-1,-1,-1,-1,-1
5251,B004AR4WA8,AL4944K0FXHQV,1,1,1,1,1
5252,B000CNET20,A1GGOC9PVDXW7Z,1,1,1,1,1
5253,B003QWVPT4,A2EDR4BSO8F0E1,1,1,1,1,1
5254,B003QWVPT4,ATW8MG5UZHGCB,0,1,1,1,1
5255,B003QWVPT4,A30NCT41AE15NO,1,1,1,1,1
5256,B003QWVPT4,A1UTYSZK4IUN71,1,1,1,0,1
5257,B003QWVPT4,A8WVK6SC0LY46,1,1,1,1,1
5258,B003QWVPT4,A2ISWNUS2GMNLR,1,1,1,1,1
5259,B003QWVPT4,A336V7NM9N85GZ,0,1,-1,1,1
5260,B003QWVPT4,A3CYUVXYPSKKRM,1,1,1,1,1
5261,B003QWVPT4,AARJBNOAJS2IL,0,1,1,1,1
5262,B003QWVPT4,A10SJI3G0LOUUA,1,1,1,1,1
5263,B003QWVPT4,A3IX4T9D2S4PJ2,1,1,1,1,1
5264,B003QWVPT4,A33FA21KDU5QMG,1,1,1,1,1
5265,B003QWVPT4,A38S8RD8XOXLVS,-1,1,1,-1,-1
5266,B003QWVPT4,A1B7D2BRAJ5VFT,1,1,1,1,1
5267,B003QWVPT4,A1I6TM8R4ZZ86Q,1,1,1,1,1
5268,B003QWVPT4,AJHGZFFXMZ3MT,1,1,1,1,1
5269,B003QWVPT4,A2D4AE57MN7US2,-1,1,1,-1,-1
5270,B003QWVPT4,A2R38QQ5QH8KM,1,1,1,1,1
5271,B003QWVPT4,A35ZK3M8L9JUPX,1,1,1,1,1
5272,B003QWVPT4,A2U2E37IQMBI08,-1,1,1,-1,-1
5273,B003QWVPT4,A2NPRJ71TEY29P,-1,-1,-1,-1,-1
5274,B003QWVPT4,A2NUHWMHA9XNKV,1,1,1,1,1
5275,B003QWVPT4,ADDFZRP5NSRBF,-1,-1,-1,-1,-1
5276,B003QWVPT4,A3FRX8TCLMF9OX,-1,-1,-1,-1,-1
5277,B003QWVPT4,A18S6NZ3VSOB5X,-1,-1,-1,-1,-1
5278,B003QWVPT4,A57JWK56OUKLZ,-1,-1,-1,1,-1
5279,B003QWVPT4,A170QM825KM60W,-1,-1,-1,-1,-1
5280,B003QWVPT4,A2OKCS5234ZV7S,1,1,1,1,1
5281,B003QWVPT4,A2Z6LQ6A8U73XK,-1,1,1,1,1
5282,B003QWVPT4,APG4YVSUN3T6S,-1,1,1,1,1
5283,B003QWVPT4,A2K4G6SMXVP69R,0,1,1,1,1
5284,B003QWVPT4,A13IAD6WL2Y8D0,1,1,1,1,1
5285,B003QWVPT4,A3RZR8VGIQS68Z,1,1,1,1,1
5286,B003QWVPT4,A3HCV6ZE06LLK8,1,1,1,1,1
5287,B003QWVPT4,A42QN9MM6LKKM,-1,-1,-1,1,-1
5288,B003QWVPT4,AJ6OHRFEZPA24,1,1,1,1,1
5289,B003QWVPT4,A2STH8ZZJW7TLX,1,1,1,1,1
5290,B003QWVPT4,A3SWG7MYWX0W9X,1,-1,-1,1,-1
5291,B003QWVPT4,A3UNPDOS40TSF1,1,1,1,1,1
5292,B003QWVPT4,A1V0C1UK705QKL,1,1,1,1,1
5293,B003QWVPT4,ARKOCYS8BAEK1,1,1,1,1,1
5294,B003QWVPT4,A1UUFUJS883LIH,-1,-1,0,0,0
5295,B003QWVPT4,A3A462DRF4EXYE,-1,-1,-1,-1,-1
5296,B003QWVPT4,A1P8U9DXXW614T,-1,-1,-1,1,-1
5297,B003QWVPT4,AXCMP3KWY6UWJ,1,1,1,1,1
5298,B003QWVPT4,A1RLO1IUNOQIKB,0,1,1,1,1
5299,B003QWVPT4,A3P7R0L2TTL7QB,1,1,1,0,1
5300,B003QWVPT4,A19HCG1C5IZ43M,-1,-1,-1,1,-1
5301,B003QWVPT4,A2MP7JGO747X6E,1,1,1,1,1
5302,B003QWVPT4,A1BBILHPJ11VAJ,1,1,1,1,1
5303,B003QWVPT4,A1Q4P8R5ZUML87,-1,1,1,1,1
5304,B003QWVPT4,A286VP1MEKRQNV,1,1,1,1,1
5305,B003QWVPT4,A130FJ45LDXMDG,1,1,1,1,1
5306,B003QWVPT4,A1V46Q1BL0WKAU,1,1,1,1,1
5307,B003QWVPT4,A3DQK5J7X0PY11,1,1,1,1,1
5308,B003QWVPT4,A35R4I6MKVMLJ9,1,1,1,1,1
5309,B003QWVPT4,A19M0GYMX15WJQ,1,1,1,-1,1
5310,B003QWVPT4,A1G1KBAHA15X8P,1,1,1,-1,1
5311,B003QWVPT4,A21I1CEHLLVQED,1,1,1,1,1
5312,B003QWVPT4,A2AQ8TA1GNDBAW,0,1,0,1,0
5313,B003QWVPT4,A3VD2H76PZOI6,1,1,1,1,1
5314,B003QWVPT4,A3OKNLWFN4HYVH,1,-1,-1,-1,-1
5315,B003QWVPT4,AUND3R7H485Z6,0,1,0,0,0
5316,B003QWVPT4,A68NB9NWMN0GH,0,1,1,1,1
5317,B003QWVPT4,A3CTUXHNCVH3EV,0,-1,0,0,0
5318,B003QWVPT4,A27R6NPE7851CN,1,1,1,1,1
5319,B003QWVPT4,A3RWIBH29ZW996,-1,-1,-1,0,-1
5320,B003QWVPT4,A2M0PQ6GKVXQ23,1,1,1,1,1
5321,B003QWVPT4,ATGE7MDWUVVVH,1,1,1,1,1
5322,B003QWVPT4,A3KNVGCX7S8WH9,1,1,1,1,1
5323,B003QWVPT4,AVD72SFRIFZLD,1,1,1,1,1
5324,B003QWVPT4,A2VV0NJMLIT6J7,1,1,1,1,1
5325,B003QWVPT4,ALNAXN9SFT7BB,-1,-1,-1,-1,-1
5326,B003QWVPT4,A1PLW2U63G9OOJ,1,1,1,0,1
5327,B003QWVPT4,AHBJSJF6A7RLR,1,1,1,1,1
5328,B003QWVPT4,A26HD3S38PLD5A,1,1,1,1,1
5329,B003QWVPT4,A1JT91GCEDP7BD,0,1,1,1,1
5330,B003QWVPT4,A1G25LP6XKC6F1,1,1,1,1,1
5331,B003QWVPT4,AZ9QEEMXZL3CG,1,1,1,1,1
5332,B003QWVPT4,A3HVFPZ16DO82Y,1,1,1,1,1
5333,B003QWVPT4,A16T67O58NQLRY,-1,1,1,1,1
5334,B003QWVPT4,A1QE8KWV1BN83D,0,1,1,1,1
5335,B003QWVPT4,A24IJY3V0804WJ,1,1,1,1,1
5336,B003QWVPT4,AURRFEI0X9JR2,1,1,1,1,1
5337,B003QWVPT4,A180WN770OOI7G,0,1,1,1,1
5338,B003QWVPT4,ADJBUPS8SJHTC,1,1,1,1,1
5339,B003QWVPT4,A2NP4X9TUINMWD,1,1,1,1,1
5340,B003QWVPT4,A3RDGE853BKEU6,1,-1,1,-1,-1
5341,B003QWVPT4,A37PEFAO8V8V73,0,1,1,1,1
5342,B003QWVPT4,AMCRKFEW8CV89,1,-1,1,-1,-1
5343,B003QWVPT4,A1QBREJ3POLHBU,1,1,1,1,1
5344,B003QWVPT4,A3MXV423C8OOWE,0,1,1,1,1
5345,B003QWVPT4,AR1C4NFPQVYHY,1,1,1,1,1
5346,B003QWVPT4,AVQJTOVGFSLAT,1,1,1,1,1
5347,B003QWVPT4,A2C21DQ4FQARGV,1,1,1,1,1
5348,B003QWVPT4,A9LGCZGCK0V43,1,-1,1,-1,-1
5349,B003QWVPT4,A128EZUACEDNIY,1,1,1,1,1
5350,B003QWVPT4,A1QXF3XUYSPCRR,1,1,1,1,1
5351,B003QWVPT4,A1KFBAPAKMEQUF,-1,-1,1,1,-1
5352,B003QWVPT4,A14EVJK6LXJF1X,-1,1,1,1,1
5353,B003QWVPT4,A1845IJB63D5H7,-1,-1,-1,-1,-1
5354,B003QWVPT4,A1KZ0RDJZQSY4O,-1,1,1,1,1
5355,B003QWVPT4,AYMVQD757T4ZS,1,1,1,-1,1
5356,B003QWVPT4,A3UYLEL9CF7DEY,0,1,0,-1,0
5357,B003QWVPT4,A12GGK3E9HHINA,1,1,0,0,0
5358,B003QWVPT4,A1HKO9KCL6C0BY,1,1,1,1,1
5359,B003QWVPT4,A2Q46LDV8SOSN7,1,1,1,1,1
5360,B003QWVPT4,A13MSE376I30KD,1,1,1,1,1
5361,B0088QNUUK,A3HQL02K6Z0NFL,1,1,1,1,1
5362,B0031Z5RWW,A2ASOFF4RZVUBK,0,1,1,-1,1
5363,B0031Z5RWW,A2KH0Z52LYB0TL,0,1,1,1,1
5364,B000CEXFBU,A2NOZB6VZCTOI4,1,1,1,1,1
5365,B000CEXFBU,A1BG3W8PI40ZC1,1,1,1,1,1
5366,B000CEXFBU,A1J2931UBBJPXM,1,1,1,1,1
5367,B000CEXFBU,A2HM5FJHY2HQ33,-1,-1,1,-1,-1
5368,B000CEXFBU,A1HX00DL0SZM1G,1,1,1,1,1
5369,B000CEXFBU,AV5G37VFE5NVD,0,1,1,1,1
5370,B000CEXFBU,A5TZXWU8AALIC,1,1,1,1,1
5371,B000CEXFBU,A2JLSHTST2SP1I,-1,1,1,1,1
5372,B000CEXFBU,A1YAW5E4NDNAU0,1,1,1,1,1
5373,B000CEXFBU,AC16NVPW23KGG,1,1,1,1,1
5374,B000CEXFBU,A13H2JJ3GEMJN1,1,1,1,1,1
5375,B000CEXFBU,APQ8N1UKS1RDC,1,1,1,1,1
5376,B000CEXFBU,A2WSK5HUM88N4T,1,1,1,1,1
5377,B000CEXFBU,A2YR5WUTYQB94U,0,-1,-1,-1,-1
5378,B000CEXFBU,AYUFQY3XG4ZBR,1,1,1,1,1
5379,B000CEXFBU,ASDIF7S0U80CS,-1,1,1,1,1
5380,B000CEXFBU,A10ODC971MDHV8,0,-1,1,-1,-1
5381,B000CEXFBU,A7Y6AVS576M03,1,1,1,1,1
5382,B000CEXFBU,A3385HOWH7TZ8L,0,1,-1,-1,-1
5383,B000CEXFBU,A3PEL2UA7GN68Q,-1,1,-1,-1,-1
5384,B000CEXFBU,A2P49WD75WHAG5,-1,1,-1,-1,-1
5385,B000CEXFBU,A18ZOHJ7ZERQ8,-1,1,1,1,1
5386,B000CEXFBU,A2654ATY1TV94W,-1,1,-1,1,-1
5387,B000CEXFBU,A2B73CL3QSYWLB,1,1,1,1,1
5388,B000CEXFBU,A20KRG6P6HCSB1,1,1,1,1,1
5389,B000CEXFBU,A3TOY7L18XB8K8,1,1,1,1,1
5390,B000CEXFBU,A2Y6HQCLKB6F3C,0,1,1,1,1
5391,B000CEXFBU,A1K6T6VL57B0X2,1,1,1,1,1
5392,B000CEXFBU,AYB4ELCS5AM8P,1,1,1,1,1
5393,B000CEXFBU,A159X239R3LO4M,1,1,1,1,1
5394,B000CEXFBU,A1YT0Y4N1UESAN,1,1,1,1,1
5395,B000CEXFBU,A2DM12Q3QQ9E4J,0,1,1,-1,1
5396,B000CEXFBU,A1KG1FV7IZA87P,1,1,1,1,1
5397,B000CEXFBU,AYBBTTEVO8WZU,1,1,1,1,1
5398,B000065K9R,A13DG42ZCGBROR,1,-1,-1,-1,-1
5399,B000065K9R,AWJMMYGH8DCQ6,1,1,1,1,1
5400,B000065K9R,AU2NGND2SM6W,1,1,1,1,1
5401,B000065K9R,A2YS87XZ58N45Z,1,1,1,1,1
5402,B000065K9R,A2M8PHPZ38BVO8,-1,1,1,1,1
5403,B000065K9R,ALI947T5QAUU7,1,1,1,1,1
5404,B000065K9R,A1FMJJKSVQDDQ,0,-1,1,1,1
5405,B000065K9R,A2XZE1TB784HKX,1,1,1,1,1
5406,B000065K9R,ABUZT5MJQZZP3,1,1,1,1,1
5407,B000065K9R,A1KXGXLUHZLGRV,-1,1,1,1,1
5408,B000065K9R,A2HTUG1XX1ACQ4,1,1,1,-1,1
5409,B000065K9R,A2G2S4L5AICPEB,-1,1,-1,-1,-1
5410,B000065K9R,A2Y1SCM930PZI7,1,1,1,1,1
5411,B000065K9R,A1L43KWWR05PCS,-1,-1,1,-1,-1
5412,B000065K9R,A32B206L2SEXRA,-1,-1,1,0,-1
5413,B000065K9R,A1BH34IMUVK9WP,1,1,1,1,1
5414,B000065K9R,A3B208VLACXM7E,0,1,1,-1,1
5415,B000065K9R,A2N69DJM8NVYZ6,-1,1,1,1,1
5416,B000065K9R,A2UM50F7MUAT9P,1,1,1,1,1
5417,B000065K9R,A2TAPL67U2A5HM,-1,-1,1,-1,-1
5418,B000065K9R,A2FS6OGMZMALTD,-1,1,1,1,1
5419,B000065K9R,A3L7GWG3Z8VBO7,1,1,1,1,1
5420,B000065K9R,A199545U14YERT,1,1,1,1,1
5421,B000065K9R,A3KB1H0S7T6JX1,1,1,1,-1,1
5422,B000065K9R,ATOSQVSOA3D8Q,-1,-1,-1,-1,-1
5423,B000065K9R,A2CT2SA6KFE8GC,1,1,1,1,1
5424,B000065K9R,A22UCQ7WIYIJE3,-1,-1,0,0,0
5425,B000065K9R,A2ZQD77EEXEPM6,0,1,1,1,1
5426,B000065K9R,AEFRJ6ZBKGZV2,1,-1,1,-1,-1
5427,B000065K9R,A3SPAXPIYMHTYQ,-1,-1,-1,1,-1
5428,B000065K9R,A12X2J7AVZ04IQ,1,1,1,1,1
5429,B000065K9R,A138826JMC0J3T,1,1,1,1,1
5430,B000065K9R,A1MI75GAF14IWM,0,1,1,1,1
5431,B000065K9R,A2XVRCU5DQBULH,-1,-1,1,1,-1
5432,B000065K9R,A2BNHMPROOBIIG,1,1,1,1,1
5433,B000065K9R,AWFDFLR1DA23A,0,1,1,1,1
5434,B000065K9R,AGWZ7EUS9JKXD,-1,1,1,1,1
5435,B000065K9R,A3NOJMNWBRSSW3,1,-1,1,0,1
5436,B000065K9R,A2MIJ21NG5VE5X,0,1,-1,-1,-1
5437,B000065K9R,A18ZHKO16OW4G2,0,1,1,1,1
5438,B000065K9R,A2EZ8XZ7DFF7QK,-1,1,-1,-1,-1
5439,B000065K9R,A223RCTBRMJH52,-1,-1,-1,-1,-1
5440,B000065K9R,A17G7WJKAJVKQW,-1,-1,0,-1,-1
5441,B000065K9R,A1X5GTWDZ5RRGM,0,1,1,-1,1
5442,B000065K9R,A3VW6ZQ5F9BIGO,-1,-1,1,-1,-1
5443,B000065K9R,A2EDZH51XHFA9B,1,-1,1,-1,-1
5444,B000065K9R,A39C7SEMCJWVOI,-1,-1,1,1,-1
5445,B000065K9R,A13KXWTN0DT878,-1,-1,0,1,-1
5446,B000065K9R,A26RE34R51X4GN,-1,1,-1,-1,-1
5447,B000065K9R,A2SFI36YPPA1SG,-1,-1,-1,-1,-1
5448,B000065K9R,A1ERDXS0QLEVKB,1,1,1,1,1
5449,B000065K9R,A457S8SW690NM,1,1,1,1,1
5450,B000065K9R,A3EEGOPMTVE0LC,1,1,1,1,1
5451,B000065K9R,A2XNJS1Z3FH55N,1,1,1,1,1
5452,B000065K9R,A3TPTSRYHOI5J0,0,1,1,1,1
5453,B000065K9R,A1LDIMQISH07WK,1,1,1,0,1
5454,B000065K9R,A1PIPSCW42JR6U,1,1,1,1,1
5455,B000065K9R,A1VGVMUOI5FHTE,-1,1,1,1,1
5456,B000065K9R,AXB0RN8G9S2ZY,-1,1,1,1,1
5457,B000065K9R,AYQLOH6WLDZZN,-1,1,1,1,1
5458,B000065K9R,A325Z551RJLLL7,1,1,1,0,1
5459,B000065K9R,A3B08DCVOC1BDI,-1,1,1,1,1
5460,B000065K9R,AYE7V3RU5ZC0K,-1,1,1,1,1
5461,B000065K9R,A1XX5797TIZT5Q,-1,1,1,-1,-1
5462,B000065K9R,A3OLSSES318A8Q,-1,-1,-1,-1,-1
5463,B000065K9R,ATC534GKNX15B,-1,1,1,1,1
5464,B000065K9R,A1ALXOU35CWADD,-1,1,-1,-1,-1
5465,B000065K9R,A138WG3QE2JS4F,-1,-1,-1,1,-1
5466,B000065K9R,AYB0IXBPBJ20A,1,1,1,1,1
5467,B000065K9R,A35T060JMPGMQV,1,1,1,-1,1
5468,B000065K9R,A3H1BP6R6W9GRI,-1,-1,-1,-1,-1
5469,B000065K9R,A36W8DKHMW2H1R,1,1,1,1,1
5470,B000065K9R,A1L43KWWR05PCS,-1,-1,1,-1,-1
5471,B000065K9R,A2J9Z35ZLH9EW3,-1,1,1,1,1
5472,B000065K9R,AUV0BR1PZ7F42,0,1,1,1,1
5473,B000065K9R,A3AAAFRFVHVQB7,-1,-1,1,1,-1
5474,B000065K9R,A1PKA4169DJ5OS,-1,1,1,1,1
5475,B000065K9R,A1J2ERMSW54OOR,-1,1,1,1,1
5476,B000065K9R,A3SRJE3CI5KDFX,1,1,1,1,1
5477,B000065K9R,A2329GPAT2XIIZ,0,1,1,1,1
5478,B000065K9R,AK2AQIULQDFS5,1,1,1,1,1
5479,B000065K9R,A1LDIMQISH07WK,1,1,1,1,1
5480,B000065K9R,A1SIKR1LWVAV,-1,1,1,0,1
5481,B000065K9R,A2GB5CG77LGQRB,0,-1,0,-1,0
5482,B000065K9R,AZVZSGHKV0AO0,1,1,1,1,1
5483,B000065K9R,A3Q1FVRV0CRYTH,-1,-1,1,1,-1
5484,B000065K9R,AJKWF4W7QD4NS,-1,1,1,0,1
5485,B000065K9R,A31NIKLITWL0IQ,-1,1,1,-1,-1
5486,B000065K9R,A38U2M9OAEJAXJ,1,1,1,1,1
5487,B000065K9R,A1NSMQIF1C2VCE,1,1,1,-1,1
5488,B000065K9R,A2A6NH6DPE0VXR,1,1,1,1,1
5489,B000065K9R,A4RVFL98O9JCR,-1,1,1,-1,-1
5490,B000065K9R,A2UW83R0JOZZ6,-1,-1,-1,-1,-1
5491,B000065K9R,A351Z7PHNCNRCO,1,1,1,1,1
5492,B000065K9R,A1KXXW45F83021,1,1,1,1,1
5493,B000065K9R,A1DGMZ9TFG5I4X,1,1,1,1,1
5494,B000065K9R,AO7N7CR6KD089,1,1,1,1,1
5495,B000065K9R,A1SB6S207RDPST,-1,1,0,1,1
5496,B000065K9R,A2XILEETU7VV7L,1,1,1,-1,1
5497,B000065K9R,A32ID6W6O9OOSY,0,1,1,1,1
5498,B000065K9R,A59H38DX4FR7E,1,1,1,1,1
5499,B000065K9R,A101PLUE57KUSS,-1,1,1,1,1
5500,B000065K9R,AEGR40GALMDJ4,-1,1,1,-1,-1
5501,B000065K9R,A8IQ0Q9QYR083,-1,-1,0,0,0
5502,B000065K9R,A4RVFL98O9JCR,-1,-1,1,-1,-1
5503,B000065K9R,ATDVYHR021GNT,-1,-1,-1,-1,-1
5504,B000065K9R,A3JBQG19J8847G,1,1,1,1,1
5505,B000065K9R,A36DORMET17BU4,-1,-1,-1,-1,-1
5506,B000065K9R,A12AE5F7NRN7EG,0,1,0,-1,0
5507,B000065K9R,A3K3PYEYB4NSPD,0,1,1,1,1
5508,B000065K9R,A6N5SXNCSY0HS,1,1,1,1,1
5509,B000065K9R,AMBP7QQO7558N,0,1,1,1,1
5510,B000065K9R,A1NNP0X5H70ZKZ,-1,1,1,1,1
5511,B000065K9R,A3OI841P5R6FCH,-1,1,1,1,1
5512,B000065K9R,A1I3LNMOZCRM8U,0,1,1,1,1
5513,B000065K9R,A3FRZCZB2459YS,-1,1,1,1,1
5514,B000065K9R,A13EMJ99WKIEL3,-1,1,1,-1,-1
5515,B000065K9R,A2X16K14EM1EEY,-1,1,-1,-1,-1
5516,B000065K9R,ACCUPJZUVRNT1,-1,1,1,-1,-1
5517,B000065K9R,A36RXG215QL0D0,1,1,1,1,1
5518,B000065K9R,A25TZJ5ANJY2,-1,1,1,0,1
5519,B000065K9R,A2L00PK73MX3HW,0,-1,-1,1,-1
5520,B000065K9R,A1CMPA1GBN60EN,-1,-1,-1,-1,-1
5521,B000065K9R,A3N5HCTI2CBVXN,-1,-1,-1,-1,-1
5522,B000065K9R,A2IWN8XBNF7GBI,-1,1,-1,-1,-1
5523,B000065K9R,AFMELLS05O6FK,1,1,1,1,1
5524,B000065K9R,A3SY9XICFMY3U8,-1,1,-1,-1,-1
5525,B000065K9R,A1SIYI5T7X9EIM,1,1,1,1,1
5526,B000065K9R,AF69MRUME9KMQ,1,1,1,1,1
5527,B000065K9R,A2SGR7LE899LGG,-1,-1,1,-1,-1
5528,B000065K9R,A1KALHQD4LWAKO,1,1,1,-1,1
5529,B000065K9R,A1N8K1X0OLLADY,-1,-1,-1,-1,-1
5530,B000065K9R,A2ZJALA5LEQUPZ,1,1,1,1,1
5531,B000065K9R,AT2BYFEVLVITT,1,1,1,-1,1
5532,B000065K9R,A1F1FOR46702YF,1,1,1,-1,1
5533,B000065K9R,A1FOOGX90P1S57,1,1,1,1,1
5534,B000065K9R,A3FL6CIO8QIJ2F,1,1,1,1,1
5535,B000065K9R,A3K56DSQLDZDT,1,1,1,-1,1
5536,B000065K9R,A21FYUI4FH1BJY,1,-1,-1,1,-1
5537,B000065K9R,A2PGLNY27KORV,0,-1,1,-1,-1
5538,B000065K9R,A1T4KKG4E5W5VE,-1,-1,-1,-1,-1
5539,B000065K9R,A33L7G4E8CID3,-1,-1,1,0,-1
5540,B000065K9R,AP8J2YIYGSQRH,1,1,1,1,1
